cohort_id,user_count,percentage,dominant_PROFILE_TYPE,dominant_PROFILE_TYPE_percentage,dominant_Location_CITY,dominant_Location_CITY_percentage,dominant_Location_Region_user,dominant_Location_Region_user_percentage,dominant_Location_Country_user,dominant_Location_Country_user_percentage,dominant_Genre_user,dominant_Genre_user_percentage,dominant_Language_user,dominant_Language_user_percentage,dominant_Content_type_user,dominant_Content_type_user_percentage,dominant_Category_user,dominant_Category_user_percentage
142,36,0.047765,Adult,100.0,Gurugram (Sector 44),72.2222,HR,97.2222,India,100.0,"Action,Crime,Thriller",19.4444,NC,83.3333,Video,100.0,Movies,72.2222
143,5,0.006634,Adult,100.0,Garui,40.0,WB,60.0,India,100.0,NC,100.0,NC,100.0,NC,100.0,NC,100.0
144,56,0.074301,Adult,100.0,Jaipur,94.6429,RJ,100.0,India,100.0,"Educational,News,Infotainment",26.7857,Hindi,96.4286,Video,100.0,TV Channels,91.0714
145,12,0.015922,Child,100.0,Chandīgarh,41.6667,HR,41.6667,India,100.0,News,33.3333,Hindi,75.0,Video,100.0,TV Channels,91.6667
146,32,0.042458,Adult,100.0,Jabalpur,62.5,MP,68.75,India,100.0,"Kids & Family,Drama,Entertainment",12.5,Hindi,40.625,Video,90.625,Movies,65.625
147,9,0.011941,Adult,100.0,Durg,22.2222,CT,33.3333,India,100.0,Patriotic,88.8889,NC,100.0,Video,100.0,Shows,100.0
148,32,0.042458,Adult,100.0,Bengaluru,68.75,KA,78.125,India,100.0,"Thriller,Drama",15.625,NC,100.0,Video,96.875,Movies,81.25
149,8,0.010614,Adult,100.0,Telde,12.5,CN,12.5,India,62.5,Music,50.0,Hindi,50.0,Video,100.0,TV Channels,100.0
150,60,0.079608,Adult,98.3333,Patna (Police Colony),90.0,BR,93.3333,India,100.0,"Kids & Family,Comedy,Drama,Entertainment",18.3333,Hindi,90.0,Video,100.0,Movies,86.6667
151,33,0.043785,Adult,100.0,Mandoli,54.5455,DL,54.5455,India,100.0,News,27.2727,Hindi,72.7273,Video,100.0,TV Channels,78.7879
152,40,0.053072,Adult,100.0,Navi Mumbai (Reliance Corporate Park),100.0,MH,100.0,India,100.0,"Drama,Inspirational,Entertainment, Kids & Family,Drama,Entertainment",5.0,Hindi,87.5,Video,100.0,"Movies, Shows",70.0
153,15,0.019902,Adult,100.0,Dispur,46.6667,AS,46.6667,India,93.3333,"News, Action,Adventure,Thriller, Tripura Folk,Local Stories, Music, History, Kids & Family,Comedy, Mystery,Drama,Art",6.6667,Hindi,73.3333,Video,60.0,Movies,13.3333
154,3,0.00398,Adult,100.0,Gulmarg,100.0,JK,100.0,India,100.0,"Devotional,Musical Drama,Religious, Music",33.3333,Hindi,66.6667,Video,66.6667,"TV Channels, Shows",33.3333
155,15,0.019902,Adult,100.0,Tādigadapa,20.0,AP,26.6667,India,100.0,"Music,Biography,Drama",86.6667,NC,100.0,Video,100.0,Movies,93.3333
156,11,0.014595,Adult,90.9091,Begamganj,9.0909,MP,27.2727,India,100.0,"Action,Fantasy,Adventure",18.1818,NC,72.7273,Video,100.0,Movies,100.0
157,16,0.021229,Adult,100.0,"Haveli, Virār",12.5,MH,43.75,India,100.0,"Drama,Inspirational,Entertainment",12.5,Hindi,68.75,Video,100.0,Movies,87.5
158,7,0.009288,Adult,100.0,Tiruchanur,14.2857,TN,28.5714,India,100.0,"Biography,History",71.4286,NC,85.7143,Video,100.0,Movies,85.7143
159,81,0.107471,Adult,100.0,Navi Mumbai (Reliance Corporate Park),100.0,MH,100.0,India,100.0,News,100.0,NC,100.0,Video,100.0,TV Channels,100.0
160,28,0.037151,Adult,100.0,Prayagraj,85.7143,UP,96.4286,India,100.0,"News, Entertainment,Educational,Infotainment",14.2857,Hindi,75.0,Video,96.4286,TV Channels,71.4286
161,10,0.013268,Adult,100.0,Hamīrpur,40.0,HP,40.0,India,100.0,Drama,30.0,NC,70.0,Video,90.0,Movies,100.0
162,27,0.035824,Adult,96.2963,"New Delhi (Connaught Lane), Patna (Police Colony), Mumbai",3.7037,MH,25.9259,India,100.0,"Drama, Romance,Comedy,Drama,Entertainment, Arts & Culture,Hobbies And Crafts, Mystery,Drama,Entertainment, Horror, Action,Crime,Thriller, Arts & Culture,Art,Paintings,Sculptures,Design,Religious,Storytelling, Drama,Horror,Entertainment, Drama,Thriller, Romance,Drama, Romance,Drama,Entertainment, Biography,Art,Sculptures",3.7037,Hindi,62.963,Video,96.2963,"Movies, Shows",48.1481
163,29,0.038477,Adult,96.5517,Patna (Police Colony),96.5517,BR,96.5517,India,100.0,Devotional,96.5517,NC,100.0,\Upcoming,100.0,Live,100.0
164,33,0.043785,Adult,100.0,Bānka,9.0909,BR,30.303,India,100.0,News,57.5758,Hindi,90.9091,Video,100.0,TV Channels,93.9394
165,34,0.045111,Adult,100.0,Navi Mumbai (Reliance Corporate Park),100.0,MH,100.0,India,100.0,"News, Entertainment,Educational,Infotainment",47.0588,Hindi,97.0588,Video,100.0,TV Channels,88.2353
166,41,0.054399,Adult,100.0,Chennai,92.6829,TN,97.561,India,100.0,"Action,Crime,Thriller",51.2195,NC,97.561,Video,100.0,Movies,95.122
167,58,0.076955,Adult,100.0,Srinagar,91.3793,JK,91.3793,India,100.0,News,65.5172,Hindi,96.5517,Video,100.0,TV Channels,100.0
168,34,0.045111,Adult,100.0,Navi Mumbai (Reliance Corporate Park),26.4706,MH,44.1176,India,100.0,Political,64.7059,NC,100.0,Video,100.0,Documentaries,82.3529
169,21,0.027863,Adult,100.0,Pallāvaram,14.2857,TN,23.8095,India,100.0,"Action,Crime,Thriller",33.3333,NC,100.0,Video,100.0,Movies,95.2381
170,49,0.065013,Adult,100.0,New Delhi (Connaught Lane),22.449,DL,55.102,India,100.0,Sports,100.0,NC,100.0,\Upcoming,100.0,Live,100.0
171,46,0.061033,Adult,100.0,"Mohali, Navi Mumbai (Reliance Corporate Park)",8.6957,MH,39.1304,India,100.0,"News, Music, Educational,News,Infotainment",2.1739,Hindi,43.4783,Video,89.1304,"TV Channels, Movies",39.1304
172,14,0.018575,Adult,100.0,Naroda,85.7143,GJ,92.8571,India,100.0,"Action,Crime,Thriller",14.2857,NC,78.5714,Video,100.0,Movies,92.8571
173,3,0.00398,Adult,100.0,"Patna (Police Colony), Begusarai, Navi Mumbai (Reliance Corporate Park)",33.3333,"BR, MH",66.6667,India,100.0,"News, Music,Arts & Culture, Cultural Stories,Bhajans",33.3333,Hindi,100.0,"Audio, Video",100.0,"Radio Channels, TV Channels",33.3333
174,17,0.022556,Adult,100.0,"Nāngloi Jāt, Patna (Police Colony), Noida, Delhi, Ghaziabad, Chilla Soroda Bāngar",5.8824,"BR, MH",17.6471,India,100.0,"Spiritual,Religious,Devotional",94.1176,Hindi,100.0,Video,100.0,Shows,100.0
175,23,0.030517,Adult,100.0,Patna,86.9565,BR,95.6522,India,100.0,"News, Music,Arts & Culture",8.6957,Hindi,69.5652,"Audio, Video",65.2174,"Radio Channels, TV Channels",43.4783
176,19,0.025209,Adult,100.0,"Ghaziabad, Navi Mumbai (Reliance Corporate Park)",63.1579,"UP, MH",89.4737,India,100.0,"Drama,Inspirational,Entertainment, Drama,Fantasy,Thriller",5.2632,Hindi,78.9474,Video,89.4737,"Movies, Shows",47.3684
177,6,0.007961,Adult,100.0,Ghaziabad,50.0,UP,83.3333,India,100.0,"Drama,Thriller,Crime,Young Adult Fiction",50.0,NC,83.3333,Video,100.0,Shows,83.3333
178,15,0.019902,Adult,100.0,"Patna (Police Colony), Baddi",20.0,"HP, BR",33.3333,India,100.0,"News, Music",26.6667,"Punjabi, Hindi",53.3333,Video,73.3333,TV Channels,60.0
179,28,0.037151,Adult,100.0,Tādigadapa,78.5714,AP,85.7143,India,100.0,"Action,Crime,Thriller",14.2857,NC,96.4286,Video,100.0,Movies,96.4286
180,12,0.015922,Adult,100.0,Raipur,25.0,CT,75.0,India,91.6667,"Kids & Family,Drama,Animation,Entertainment, History",8.3333,Hindi,91.6667,Video,100.0,Shows,83.3333
181,28,0.037151,Adult,100.0,Mahād,14.2857,MP,39.2857,India,100.0,"Action,Crime,Thriller",50.0,NC,100.0,Video,100.0,Movies,100.0
182,13,0.017248,Adult,100.0,Panvel,61.5385,MH,69.2308,India,100.0,"Action,Drama,Political,Entertainment",46.1538,NC,100.0,Video,100.0,Shows,61.5385
183,33,0.043785,Adult,100.0,Chandīgarh,87.8788,HR,87.8788,India,100.0,"Drama,Survival,Entertainment,Literature",9.0909,Hindi,78.7879,Video,100.0,Movies,84.8485
184,12,0.015922,Adult,100.0,Hāthras,8.3333,HR,25.0,India,100.0,"News, Entertainment,Movies, Entertainment",25.0,"Bhojpuri, Hindi",50.0,Video,100.0,TV Channels,91.6667
185,20,0.026536,Adult,100.0,"Hyderabad (Gachibowli), Navi Mumbai (Reliance Corporate Park)",15.0,"TG, MH",50.0,India,100.0,News,15.0,Hindi,45.0,Video,95.0,TV Channels,95.0
186,15,0.019902,Adult,100.0,New Delhi (Connaught Lane),73.3333,DL,80.0,India,100.0,"Devotional,Spiritual",46.6667,NC,93.3333,Video,100.0,Movies,53.3333
187,17,0.022556,Adult,100.0,Patna (Police Colony),94.1176,BR,94.1176,India,100.0,"Devotional,Spiritual",70.5882,NC,100.0,Video,100.0,Shows,100.0
188,21,0.027863,Adult,100.0,Bengaluru,76.1905,KA,80.9524,India,100.0,"News, Educational,News,Infotainment",9.5238,"Punjabi, Hindi",23.8095,Video,95.2381,TV Channels,47.619
189,71,0.094203,Adult,100.0,Navi Mumbai (Reliance Corporate Park),100.0,MH,100.0,India,100.0,"Action,Crime,Thriller",98.5915,NC,100.0,Video,100.0,Movies,100.0
190,19,0.025209,Adult,100.0,Kalyān,31.5789,MH,31.5789,India,100.0,Drama,15.7895,NC,63.1579,Video,94.7368,Movies,36.8421
191,88,0.116759,Adult,100.0,New Delhi (Connaught Lane),63.6364,DL,95.4545,India,100.0,"Music,Biography,Drama",93.1818,NC,98.8636,Video,100.0,Movies,97.7273
192,36,0.047765,Adult,100.0,Nāngloi Jāt,8.3333,GJ,22.2222,India,100.0,NC,100.0,NC,100.0,NC,100.0,NC,100.0
193,10,0.013268,Adult,100.0,Haveli,30.0,MH,100.0,India,100.0,"Action,Crime,Thriller",10.0,Hindi,70.0,Video,100.0,"Movies, Shows",50.0
194,31,0.041131,Adult,100.0,Navi Mumbai (Reliance Corporate Park),100.0,MH,100.0,India,100.0,Music,100.0,Hindi,100.0,Video,100.0,TV Channels,100.0
195,45,0.059706,Adult,100.0,Navi Mumbai (Reliance Corporate Park),75.5556,MH,84.4444,India,100.0,"Spiritual,Religious,Devotional",88.8889,Hindi,100.0,Video,100.0,Shows,100.0
196,7,0.009288,Adult,100.0,Dum Dum,28.5714,WB,28.5714,India,71.4286,Reality,42.8571,NC,85.7143,Video,100.0,Shows,100.0
197,27,0.035824,Adult,100.0,New Delhi (Connaught Lane),11.1111,DL,29.6296,India,100.0,"Action,Adventure,Thriller",14.8148,NC,96.2963,Video,100.0,Movies,88.8889
198,4,0.005307,Adult,100.0,Pitampura,100.0,DL,100.0,India,100.0,"Music & Dance,Reality",100.0,NC,100.0,Video,100.0,Shows,100.0
199,37,0.049092,Adult,100.0,"Umred, Nagpur",5.4054,"CT, MH",10.8108,India,100.0,"Drama,Inspirational,Entertainment",18.9189,Hindi,97.2973,Video,100.0,Movies,91.8919
200,15,0.019902,Adult,100.0,New Delhi (Connaught Lane),66.6667,DL,73.3333,India,100.0,"Kids & Family,Comedy,Drama,Entertainment",26.6667,Hindi,86.6667,Video,100.0,Movies,80.0
201,51,0.067667,Adult,100.0,New Delhi (Connaught Lane),100.0,DL,100.0,India,100.0,"Action,Crime,Thriller",74.5098,NC,100.0,Video,100.0,Movies,98.0392
202,39,0.051745,Adult,100.0,"Pune, Navi Mumbai (Reliance Corporate Park)",28.2051,MH,100.0,India,100.0,"Educational,News,Infotainment, Entertainment,Educational,Infotainment",5.1282,Hindi,30.7692,Video,82.0513,TV Channels,43.5897
203,4,0.005307,Adult,100.0,Dehu,50.0,MH,75.0,India,100.0,"Action,Animation",25.0,Hindi,75.0,Video,100.0,Movies,100.0
204,19,0.025209,Adult,100.0,Navi Mumbai (Reliance Corporate Park),100.0,MH,100.0,India,100.0,"Action,Drama,Political,Entertainment, Drama,Period Drama,Social Awareness",10.5263,Bengali,100.0,Video,100.0,Movies,73.6842
205,16,0.021229,Adult,100.0,Varanasi,81.25,UP,93.75,India,100.0,"Kids & Family,Drama,Entertainment",50.0,NC,100.0,Video,100.0,Movies,81.25
206,53,0.070321,Adult,100.0,Patna (Police Colony),100.0,BR,100.0,India,100.0,"Action,Crime,Thriller, Entertainment,Educational,Infotainment",3.7736,Hindi,64.1509,Video,98.1132,"TV Channels, Movies",39.6226
207,17,0.022556,Adult,100.0,"Chennai, Navi Mumbai (Reliance Corporate Park)",5.8824,"TN, MH",17.6471,India,88.2353,"Action,Drama,Political,Entertainment, Comedy, Kids & Family,Action,Drama",5.8824,Hindi,52.9412,Video,100.0,"Movies, Shows",64.7059
208,22,0.02919,Child,100.0,Patna (Police Colony),63.6364,BR,63.6364,India,100.0,News,18.1818,Hindi,59.0909,Video,86.3636,Shows,31.8182
209,29,0.038477,Adult,100.0,Navi Mumbai (Reliance Corporate Park),96.5517,MH,96.5517,India,100.0,Entertainment,51.7241,Hindi,62.069,Video,100.0,TV Channels,93.1034
210,19,0.025209,Child,100.0,"Gorakhpur, Lucknow",10.5263,UP,57.8947,India,100.0,"Entertainment,Educational,Infotainment",5.2632,Hindi,73.6842,Video,73.6842,TV Channels,15.7895
211,55,0.072974,Adult,100.0,Surat,100.0,GJ,100.0,India,100.0,News,41.8182,Hindi,85.4545,Video,100.0,TV Channels,100.0
212,10,0.013268,Adult,80.0,Toronto (Old Toronto),40.0,ON,70.0,Canada,70.0,"News, Music,Arts & Culture, Music,News, News,Music",10.0,Hindi,50.0,Audio,60.0,Radio Channels,60.0
213,20,0.026536,Adult,90.0,Bengaluru,25.0,KA,40.0,India,100.0,"Drama, Drama,Period Drama,History, Drama,Period Drama,Social Awareness",5.0,Hindi,30.0,Video,85.0,"Movies, Documentaries, Shows",20.0
214,6,0.007961,Adult,100.0,Ludhiana (Aggar Nagar - B Block),50.0,PB,100.0,India,100.0,"Entertainment,Educational,Infotainment, Entertainment",16.6667,"Punjabi, Hindi",83.3333,Video,100.0,TV Channels,83.3333
215,15,0.019902,Child,100.0,Navi Mumbai (Reliance Corporate Park),100.0,MH,100.0,India,100.0,Music,60.0,Hindi,66.6667,Video,100.0,TV Channels,100.0
216,12,0.015922,Adult,100.0,New Delhi (Lui Brail Vihar),16.6667,DL,33.3333,India,100.0,"Entertainment,Movies",8.3333,Hindi,75.0,Video,100.0,TV Channels,25.0
217,52,0.068994,Adult,100.0,Navi Mumbai (Reliance Corporate Park),96.1538,MH,100.0,India,100.0,"Romance,Drama, Comedy",5.7692,Hindi,78.8462,Video,100.0,"Movies, Shows",96.1538
218,15,0.019902,Adult,86.6667,Navi Mumbai (Reliance Corporate Park),93.3333,MH,100.0,India,100.0,"Devotional, Music,Arts & Culture, Akashvani, Music,News, News,Music",6.6667,Hindi,86.6667,"Audio, Video",53.3333,Radio Channels,46.6667
219,34,0.045111,Adult,100.0,Chhatarpur,44.1176,MP,88.2353,India,100.0,News,17.6471,Hindi,58.8235,Video,94.1176,TV Channels,32.3529
220,14,0.018575,Adult,100.0,Tetra,21.4286,JH,50.0,India,100.0,News,42.8571,Hindi,78.5714,Video,92.8571,TV Channels,92.8571
221,24,0.031843,Guest,100.0,Defence Colony,20.8333,DL,45.8333,India,100.0,News,75.0,Hindi,83.3333,Video,100.0,TV Channels,100.0
222,9,0.011941,Adult,100.0,Navi Mumbai (Reliance Corporate Park),100.0,MH,100.0,India,100.0,"Action,Drama,Political,Entertainment",33.3333,NC,100.0,Video,100.0,Shows,100.0
223,25,0.03317,Adult,100.0,Chandigarh,56.0,CH,60.0,India,100.0,"Entertainment,Educational,Infotainment",24.0,Hindi,96.0,Video,100.0,TV Channels,84.0
224,7,0.009288,Adult,100.0,S.A.S Nagar,42.8571,PB,42.8571,India,85.7143,"Kids & Family,Drama,Entertainment",42.8571,NC,85.7143,Video,85.7143,Movies,85.7143
225,30,0.039804,Adult,100.0,Raipur,16.6667,CT,40.0,India,96.6667,"Entertainment,Movies",26.6667,Hindi,96.6667,Video,100.0,TV Channels,93.3333
226,39,0.051745,Adult,100.0,"New Delhi (Connaught Lane), Chennai",5.1282,"TN, MH",12.8205,India,100.0,"News,Educational,Infotainment",43.5897,Tamil,66.6667,Video,94.8718,TV Channels,76.9231
227,71,0.094203,Adult,100.0,Borivali,94.3662,MH,100.0,India,100.0,News,22.5352,Hindi,71.831,Video,95.7746,TV Channels,81.6901
228,33,0.043785,Adult,100.0,"Mangaluru, Navi Mumbai (Reliance Corporate Park)",9.0909,"KA, MH",21.2121,India,100.0,News,57.5758,Hindi,72.7273,Video,100.0,TV Channels,96.9697
229,6,0.007961,Child,100.0,Navi Mumbai (Reliance Corporate Park),83.3333,MH,83.3333,India,100.0,NC,83.3333,NC,83.3333,NC,83.3333,NC,83.3333
230,20,0.026536,Adult,95.0,"Arrah, Bokaro, Navi Mumbai (Reliance Corporate Park), Patna",5.0,"BR, MH, JH",20.0,India,100.0,"Drama, Comedy,Drama,Humor, Comedy,Drama,Entertainment, Music,Entertainment, Entertainment,Movies, Romance,Comedy, Satire,Comedy,History,Humor,Storytelling, Entertainment,Educational,Infotainment, Drama,Kids & Family, Drama,Crime,Legal And Ethical, Kids & Family,Comedy,Entertainment, Action,Drama,Thriller,Crime, Drama,Inspirational,Entertainment, Comedy,Drama, News,Infotainment, Comedy",5.0,Hindi,75.0,Video,100.0,"TV Channels, Shows",45.0
231,34,0.045111,Adult,100.0,Pune,41.1765,MH,50.0,India,100.0,Devotional,97.0588,NC,100.0,\Upcoming,100.0,Live,100.0
232,26,0.034497,Adult,100.0,"Powai, Mumbai",19.2308,MH,84.6154,India,100.0,"Entertainment,Educational,Infotainment",11.5385,Hindi,73.0769,Video,96.1538,TV Channels,34.6154
233,23,0.030517,Adult,100.0,Indore,60.8696,MP,91.3043,India,100.0,"Drama,Inspirational,Entertainment",17.3913,Hindi,69.5652,Video,100.0,Shows,82.6087
234,9,0.011941,Adult,100.0,Durg,88.8889,CT,88.8889,India,100.0,"Devotional, Music & Dance,Arts & Culture",11.1111,Hindi,66.6667,Video,77.7778,"TV Channels, Shows",22.2222
235,70,0.092876,Adult,100.0,Navi Mumbai (Reliance Corporate Park),100.0,MH,100.0,India,100.0,"Romance,Drama",87.1429,NC,100.0,Video,100.0,Movies,100.0
236,3,0.00398,Adult,100.0,"Chennai, Navi Mumbai (Reliance Corporate Park)",33.3333,"TN, MH",33.3333,India,100.0,News,100.0,NC,66.6667,Video,100.0,TV Channels,100.0
237,37,0.049092,Adult,100.0,Dera Gopipur,13.5135,HP,16.2162,India,100.0,News,8.1081,Hindi,78.3784,Video,100.0,TV Channels,78.3784
238,21,0.027863,Adult,100.0,Mumbai,57.1429,MH,80.9524,India,100.0,Drama,28.5714,Hindi,80.9524,Video,100.0,Movies,95.2381
239,21,0.027863,Adult,95.2381,Gurugram,71.4286,HR,71.4286,India,100.0,"Drama, Devotional, Musical Drama,Music,Classical Music, Entertainment,Movies, Music,Arts & Culture, Music, Entertainment, Drama,Inspirational,Entertainment, Health, Dance Drama, Musical Drama,Arts & Culture,Folk Music,Music, News,Music, Action,Drama,Crime, Kids & Family,Animation,Educational",4.7619,Hindi,80.9524,Video,95.2381,"TV Channels, Shows",42.8571
240,45,0.059706,Adult,100.0,Defence Colony,4.4444,DL,22.2222,India,97.7778,"News, Music,Spiritual,Devotional, Spiritual,Devotional",15.5556,Hindi,91.1111,Video,95.5556,TV Channels,77.7778
241,6,0.007961,Adult,100.0,Hyderabad,50.0,TG,83.3333,India,100.0,"Educational,News,Infotainment",100.0,Kannada,83.3333,Video,100.0,TV Channels,100.0
242,51,0.067667,Adult,96.0784,Varanasi,82.3529,UP,98.0392,India,100.0,"Action,Adventure,Thriller",9.8039,Hindi,56.8627,Video,92.1569,Movies,70.5882
243,21,0.027863,Adult,95.2381,Srinagar,9.5238,TG,14.2857,India,100.0,"Drama,Thriller,Crime,Young Adult Fiction",100.0,NC,100.0,Video,100.0,Shows,100.0
244,26,0.034497,Adult,100.0,Utrān,11.5385,GJ,34.6154,India,100.0,"Arts & Culture,Music",84.6154,NC,96.1538,Video,100.0,Shorts,92.3077
245,13,0.017248,Adult,100.0,New Delhi (Connaught Lane),100.0,DL,100.0,India,100.0,"Action,Drama,Political,Entertainment",53.8462,NC,84.6154,Video,92.3077,Shows,84.6154
246,24,0.031843,Adult,100.0,Rewa,8.3333,MH,16.6667,India,87.5,Talk Show,95.8333,NC,100.0,\Upcoming,100.0,Live,100.0
247,10,0.013268,Adult,100.0,Navi Mumbai (Reliance Corporate Park),100.0,MH,100.0,India,100.0,"News,Educational,Infotainment, Romance,Drama,Entertainment",20.0,Telugu,50.0,Video,80.0,"TV Channels, Movies",60.0
248,19,0.025209,Adult,100.0,Begamganj,10.5263,MP,36.8421,India,100.0,"News, Educational,News,Infotainment",21.0526,Hindi,42.1053,Video,94.7368,TV Channels,73.6842
249,31,0.041131,Adult,100.0,Jalgaon,22.5806,JH,29.0323,India,96.7742,"Kids & Family,Comedy,Drama,Entertainment",6.4516,Hindi,87.0968,Video,80.6452,"TV Channels, Movies",29.0323
250,62,0.082262,Adult,100.0,Navi Mumbai (Reliance Corporate Park),100.0,MH,100.0,India,100.0,"News, Music,Arts & Culture, Music,Biography,Drama, Music,News",3.2258,Hindi,41.9355,"Audio, Video",83.871,"Radio Channels, TV Channels, Movies",33.871
251,32,0.042458,Adult,100.0,Navi Mumbai (Reliance Corporate Park),12.5,MH,28.125,India,100.0,History,93.75,Hindi,96.875,Video,100.0,Shows,100.0
252,15,0.019902,Adult,93.3333,Morādābād,20.0,UP,46.6667,India,100.0,"Mystery,Horror",33.3333,NC,80.0,Video,100.0,Movies,80.0
253,45,0.059706,Adult,100.0,"Hoshiārpur, Mohali, Ludhiana, Jalandhar",4.4444,PB,26.6667,India,100.0,"News, News,Educational,Infotainment",6.6667,"Punjabi, Hindi",51.1111,Video,93.3333,TV Channels,66.6667
254,41,0.054399,Adult,100.0,Bengaluru,73.1707,KA,100.0,India,100.0,"Educational,News,Infotainment",92.6829,Kannada,97.561,Video,100.0,TV Channels,92.6829
255,96,0.127373,Adult,100.0,Navi Mumbai (Reliance Corporate Park),100.0,MH,100.0,India,100.0,"Entertainment,Movies",84.375,Hindi,100.0,Video,100.0,TV Channels,100.0
256,24,0.031843,Adult,100.0,Navi Mumbai (Reliance Corporate Park),29.1667,MH,54.1667,India,100.0,"Drama,Inspirational,Entertainment",25.0,Hindi,95.8333,Video,100.0,Shows,95.8333
257,24,0.031843,Adult,100.0,Anekal,8.3333,KL,54.1667,India,100.0,"Kids & Family,Thriller",25.0,NC,95.8333,Video,100.0,Movies,100.0
258,9,0.011941,Adult,100.0,Ziauddin Pur,11.1111,MH,55.5556,India,100.0,"Comedy,Drama,Entertainment",66.6667,Hindi,100.0,Video,100.0,Shorts,77.7778
259,27,0.035824,Adult,100.0,Bengaluru,96.2963,KA,100.0,India,100.0,"Music,Arts & Culture",48.1481,Hindi,100.0,Audio,96.2963,Radio Channels,96.2963
260,15,0.019902,Adult,100.0,Sri Ganganagar,80.0,RJ,86.6667,India,100.0,"Entertainment,Movies",26.6667,Hindi,100.0,Video,100.0,TV Channels,100.0
261,53,0.070321,Adult,100.0,Nashik,84.9057,MH,100.0,India,100.0,"Drama,Inspirational,Entertainment",9.434,Hindi,50.9434,Video,96.2264,Movies,41.5094
262,41,0.054399,Adult,100.0,Navi Mumbai (Reliance Corporate Park),100.0,MH,100.0,India,100.0,"Thriller,Drama",85.3659,NC,100.0,Video,100.0,Movies,100.0
263,38,0.050419,Adult,100.0,"Patna (Police Colony), Navi Mumbai (Reliance Corporate Park)",13.1579,"BR, MH",36.8421,India,100.0,"Action,Adventure,Thriller, Drama, Drama,Period Drama,Religious,Social Awareness, Drama,Period Drama,Social Awareness",2.6316,Hindi,68.4211,Video,97.3684,"Movies, Shows",36.8421
264,52,0.068994,Adult,100.0,Patna (Police Colony),98.0769,BR,98.0769,India,100.0,"Music,Arts & Culture",59.6154,Hindi,100.0,Audio,98.0769,Radio Channels,98.0769
265,1,0.001327,Adult,100.0,"Nāngloi Jāt, Hyderabad (Gachibowli), Delhi, Pitampura, Mainpuri, Gurugram, Sahaswān, Hashtsāl",100.0,"UP, TG, HR, DL",100.0,India,100.0,News,100.0,Hindi,100.0,Video,100.0,TV Channels,100.0
266,36,0.047765,Adult,100.0,"Tukhmir Pur, Delhi (Prem Vihar)",2.7778,PB,36.1111,India,100.0,"News, Drama, Drama,Inspirational,Entertainment, Educational,News,Infotainment, Entertainment,Educational,Infotainment, Mystery,Drama,Crime,Comedy, Action,Drama,Political,Entertainment, Comedy",2.7778,Hindi,33.3333,Video,58.3333,TV Channels,41.6667
267,40,0.053072,Adult,97.5,"Sri Ganganagar, Jaipur, Navi Mumbai (Reliance Corporate Park)",12.5,"RJ, MH",37.5,India,100.0,"Action,Adventure,Thriller, Entertainment,Movies, Music,Spiritual,Devotional, Music, Sports,News,Infotainment, Educational,News,Infotainment, Comedy,Drama,Entertainment,Humor, Spiritual,Devotional, Entertainment",2.5,Hindi,37.5,Video,60.0,"TV Channels, Movies",20.0
